DIMENSION_TYPE,DIMENSION_NAME,id,author,version,params,size_gb,date,downloads,likes,tags
App,Backyard AI,Triangle104/L3.1-Dark-Reasoning-LewdPlay-evo-Hermes-R1-Uncensored-8B-Q5_K_M-GGUF,Triangle104,5.0,8B,0.0,2025-05-05,12,0,"['transformers', 'gguf', 'creative', 'creative writing', 'fiction writing', 'plot generation', 'sub-"
App,Backyard AI,Triangle104/L3.1-Dark-Reasoning-LewdPlay-evo-Hermes-R1-Uncensored-8B-Q5_K_S-GGUF,Triangle104,5.0,8B,0.0,2025-05-05,1,0,"['transformers', 'gguf', 'creative', 'creative writing', 'fiction writing', 'plot generation', 'sub-"
App,Backyard AI,Triangle104/L3.1-Dark-Reasoning-LewdPlay-evo-Hermes-R1-Uncensored-8B-Q4_K_M-GGUF,Triangle104,4.0,8B,0.0,2025-05-05,47,2,"['transformers', 'gguf', 'creative', 'creative writing', 'fiction writing', 'plot generation', 'sub-"
App,Backyard AI,Triangle104/L3.1-Dark-Reasoning-LewdPlay-evo-Hermes-R1-Uncensored-8B-Q4_K_S-GGUF,Triangle104,4.0,8B,0.0,2025-05-05,12,0,"['transformers', 'gguf', 'creative', 'creative writing', 'fiction writing', 'plot generation', 'sub-"
App,Backyard AI,DavidAU/Llama3.1-MOE-4X8B-Gated-IQ-Multi-Tier-COGITO-Deep-Reasoning-32B-GGUF,DavidAU,4.0,8B,0.0,2025-04-19,323,4,"['gguf', 'all use cases', 'creative', 'creative writing', 'all genres', 'tool calls', 'tool use', 'l"
App,Backyard AI,DavidAU/Llama3.1-MOE-4X8B-Gated-IQ-Multi-Tier-Deep-Reasoning-32B-GGUF,DavidAU,4.0,8B,0.0,2025-04-13,764,7,"['gguf', 'all use cases', 'creative', 'creative writing', 'all genres', 'tool calls', 'tool use', 'p"
App,Jellybox,jellybox/f5tts,jellybox,5.0,Unknown,0.0,2024-11-03,0,0,"['jellybox', 'text-to-speech', 'arxiv:2410.06885', 'arxiv:2406.18009', 'arxiv:2407.05361', 'arxiv:24"
App,Jellybox,jellybox/gpt-sovits,jellybox,0.0,Unknown,0.0,2024-11-03,0,0,"['jellybox', 'text-to-speech', 'license:mit', 'region:us']"
App,JoyFusion,InspiratioNULL/CoreML-LucidDiffusion,InspiratioNULL,0.0,Unknown,0.0,2025-10-03,0,0,"['coreml', 'joyfusion', 'text-to-image', 'license:openrail', 'region:us']"
App,JoyFusion,Norton0924/Joyfusion,Norton0924,0.0,Unknown,0.0,2023-02-27,0,1,"['coreml', 'joyfusion', 'text-to-image', 'license:openrail', 'region:us']"
App,LocalAI,chris365312/whisper-large-v3-de-at-ct2,chris365312,3.0,Unknown,0.0,2025-06-24,24,2,"['ctranslate2', 'whisper-large-v3', 'int8_float16', 'austrian-german', 'speech-to-text', 'localai', "
App,vLLM,avtc/GLM-4.6-REAP-268B-A32B-GPTQMODEL-W4A16-V2,avtc,2.0,268B,0.0,2025-12-17,0,0,"['vllm', 'safetensors', 'glm4_moe', 'glm', 'MOE', 'pruning', 'compression', 'quantization', 'gptq', "
App,vLLM,Jo1uck/gpt-oss-46b,Jo1uck,1.0,46B,0.0,2025-12-17,0,0,"['transformers', 'safetensors', 'gpt_oss', 'text-generation', 'vllm', 'conversational', 'arxiv:2508."
App,vLLM,ig1/medgemma-27b-text-it-FP8-Dynamic,ig1,8.0,27B,0.0,2025-12-16,0,0,"['transformers', 'safetensors', 'gemma3_text', 'text-generation', 'medical', 'biomedical', 'fp8', 'q"
App,vLLM,ig1/medgemma-27b-it-FP8-Dynamic,ig1,8.0,27B,0.0,2025-12-16,0,0,"['transformers', 'safetensors', 'gemma3', 'any-to-any', 'medical', 'biomedical', 'multimodal', 'text"
App,vLLM,ig1/BioMistral-7B-FP8-Dynamic,ig1,8.0,7B,0.0,2025-12-16,0,0,"['transformers', 'safetensors', 'mistral', 'text-generation', 'biomedical', 'medical', 'fp8', 'quant"
App,vLLM,akoumpa/Devstral-Small-2-24B-Instruct-2512-BF16,akoumpa,16.0,24B,0.0,2025-12-16,0,0,"['vllm', 'safetensors', 'mistral3', 'mistral-common', 'arxiv:2501.19399', 'base_model:mistralai/Mist"
App,vLLM,ealexeev/Mistral-Small-24B-NVFP4,ealexeev,4.0,24B,0.0,2025-12-16,0,0,"['safetensors', 'mistral', 'quantization', 'vllm', 'nvfp4', 'text-generation', 'conversational', 'da"
App,vLLM,AIDXteam/Devstral-2-123B-Instruct-2512,AIDXteam,2.0,123B,0.0,2025-12-16,20,0,"['vllm', 'safetensors', 'ministral3', 'mistral-common', 'license:other', 'fp8', 'region:us']"
App,vLLM,p988744/eland-official-doc-zh-vllm,p988744,0.0,Unknown,0.0,2025-12-16,18,0,"['safetensors', 'qwen3', 'official-document', 'taiwan', 'government', 'chinese', 'vllm', 'orpo', 'te"
App,vLLM,Abigail45/Smol-DeepSWE,Abigail45,45.0,Unknown,0.0,2025-12-15,0,0,"['transformers', 'merge', 'fusion', 'reasoning', 'multilingual', 'code', 'software-engineering', 'lo"
App,vLLM,FlatFootInternational/gpt-oss-20b-mlx-8Bit,FlatFootInternational,0.0,20B,0.0,2025-12-15,55,0,"['transformers', 'safetensors', 'gpt_oss', 'text-generation', 'vllm', 'mlx', 'mlx-my-repo', 'convers"
App,vLLM,FlatFootInternational/gpt-oss-20b-mlx-6Bit,FlatFootInternational,0.0,20B,0.0,2025-12-15,40,0,"['transformers', 'safetensors', 'gpt_oss', 'text-generation', 'vllm', 'mlx', 'mlx-my-repo', 'convers"
App,vLLM,FlatFootInternational/gpt-oss-20b-mlx-fp16,FlatFootInternational,16.0,20B,0.0,2025-12-15,44,0,"['transformers', 'safetensors', 'gpt_oss', 'text-generation', 'vllm', 'mlx', 'mlx-my-repo', 'convers"
App,vLLM,avtc/GLM-4.5-Air-GPTQMODEL-W4A16,avtc,16.0,Unknown,0.0,2025-12-12,45,0,"['vllm', 'safetensors', 'glm4_moe', 'gptq', '4-bit', 'quantization', 'glm-4', 'moe', 'w4a16', 'text-"
App,vLLM,superjob/Qwen3-4B-Instruct-2507-GPTQ-Int4,superjob,4.0,4B,0.0,2025-12-12,51,1,"['transformers', 'safetensors', 'qwen3', 'text-generation', 'gptq', 'qwen', 'int4', 'text-generation"
App,vLLM,Abigail45/Forest,Abigail45,45.0,Unknown,0.0,2025-12-12,0,0,"['transformers', 'merge', 'ties-merge', 'uncensored', 'reasoning', 'roleplay', 'nsfw', 'no-holds-bar"
App,vLLM,yeisonr/gpt-oss-120b-mlx-3Bit,yeisonr,0.0,120B,0.0,2025-12-12,145,0,"['transformers', 'safetensors', 'gpt_oss', 'text-generation', 'vllm', 'mlx', 'mlx-my-repo', 'convers"
App,vLLM,mradermacher/gpt-oss-20b-heretic-scanner-V1-2-i1-GGUF,mradermacher,1.0,20B,0.0,2025-12-11,25629,1,"['transformers', 'gguf', 'vllm', 'heretic', 'uncensored', 'decensored', 'abliterated', 'en', 'base_m"
App,vLLM,trithemius/Velvet-14B-nvfp4,trithemius,4.0,14B,0.0,2025-12-11,10,0,"['vllm', 'safetensors', 'mistral', 'quantization', 'nvfp4', 'fp4', 'velvet', 'italian', 'tensorrt-ll"
App,vLLM,mradermacher/gpt-oss-20b-heretic-scanner-V1-2-GGUF,mradermacher,1.0,20B,0.0,2025-12-11,1703,1,"['transformers', 'gguf', 'vllm', 'heretic', 'uncensored', 'decensored', 'abliterated', 'en', 'base_m"
App,vLLM,cyankiwi/Devstral-2-123B-Instruct-2512-AWQ-4bit,cyankiwi,2.0,123B,0.0,2025-12-11,1937,14,"['vllm', 'safetensors', 'ministral3', 'mistral-common', 'base_model:mistralai/Devstral-2-123B-Instru"
App,vLLM,arnomatic/gpt-oss-20b-heretic-scanner-V1-2,arnomatic,1.0,20B,0.0,2025-12-11,50,0,"['transformers', 'safetensors', 'gpt_oss', 'text-generation', 'vllm', 'heretic', 'uncensored', 'dece"
App,vLLM,AlexanderKyng/Devstral-Small-2-24B-Instruct-2512-exl3-4.5bpw-optimized,AlexanderKyng,4.0,24B,0.0,2025-12-10,50,2,"['vllm', 'safetensors', 'mistral3', 'mistral-common', 'arxiv:2501.19399', 'base_model:mistralai/Devs"
App,vLLM,mradermacher/gpt-oss-20b-heretic-v2-i1-GGUF,mradermacher,2.0,20B,0.0,2025-12-10,17845,1,"['transformers', 'gguf', 'vllm', 'heretic', 'uncensored', 'decensored', 'abliterated', 'en', 'base_m"
App,vLLM,cyankiwi/Devstral-Small-2-24B-Instruct-2512-AWQ-4bit,cyankiwi,2.0,24B,0.0,2025-12-10,6743,4,"['vllm', 'safetensors', 'mistral3', 'mistral-common', 'arxiv:2501.19399', 'base_model:mistralai/Devs"
App,vLLM,mradermacher/gpt-oss-20b-heretic-v2-GGUF,mradermacher,2.0,20B,0.0,2025-12-10,2694,2,"['transformers', 'gguf', 'vllm', 'heretic', 'uncensored', 'decensored', 'abliterated', 'en', 'base_m"
App,vLLM,TobDeBer/Ministral-3-14B-Instruct-2512-exl3-2.2bpw,TobDeBer,3.0,14B,0.0,2025-12-10,23,0,"['vllm', 'safetensors', 'mistral3', 'mistral-common', 'en', 'fr', 'es', 'de', 'it', 'pt', 'nl', 'zh'"
App,vLLM,zenlm/zen-coder-24b-mlx,zenlm,0.0,24B,0.0,2025-12-10,68,0,"['vllm', 'safetensors', 'mistral', 'mlx', 'text2text-generation', 'conversational', 'en', 'fr', 'de'"
App,vLLM,unsloth/Devstral-2-123B-Instruct-2512,unsloth,2.0,123B,0.0,2025-12-10,209,1,"['vllm', 'safetensors', 'ministral3', 'mistral-common', 'unsloth', 'base_model:mistralai/Devstral-2-"
App,vLLM,p988744/eland-sentiment-zh-vllm,p988744,0.0,Unknown,0.0,2025-12-10,30,0,"['vllm', 'safetensors', 'qwen3', 'sentiment-analysis', 'finance', 'chinese', 'taiwan', 'stock-market"
App,vLLM,Daemontatox/Gpt-oss-120b,Daemontatox,0.0,120B,0.0,2025-12-10,25,0,"['transformers', 'safetensors', 'gpt_oss', 'text-generation', 'vllm', 'conversational', 'arxiv:2508."
App,vLLM,unsloth/Devstral-Small-2-24B-Instruct-2512,unsloth,2.0,24B,0.0,2025-12-10,495,5,"['vllm', 'safetensors', 'mistral3', 'mistral-common', 'unsloth', 'arxiv:2501.19399', 'base_model:mis"
App,vLLM,unsloth/Devstral-2-123B-Instruct-2512-GGUF,unsloth,2.0,123B,0.0,2025-12-10,75988,31,"['vllm', 'gguf', 'mistral-common', 'unsloth', 'mistral', 'base_model:mistralai/Devstral-2-123B-Instr"
App,vLLM,mlx-community/Devstral-Small-2-24B-Instruct-2512-bf16,mlx-community,16.0,24B,0.0,2025-12-09,805,3,"['vllm', 'safetensors', 'mistral3', 'mistral-common', 'mlx', 'base_model:mistralai/Mistral-Small-3.1"
App,vLLM,mlx-community/Devstral-Small-2-24B-Instruct-2512-8bit,mlx-community,2.0,24B,0.0,2025-12-09,1107,0,"['vllm', 'safetensors', 'mistral3', 'mistral-common', 'mlx', 'base_model:mistralai/Mistral-Small-3.1"
App,vLLM,mlx-community/Devstral-Small-2-24B-Instruct-2512-6bit,mlx-community,2.0,24B,0.0,2025-12-09,972,3,"['vllm', 'safetensors', 'mistral3', 'mistral-common', 'mlx', 'base_model:mistralai/Mistral-Small-3.1"
App,vLLM,mlx-community/Devstral-Small-2-24B-Instruct-2512-5bit,mlx-community,2.0,24B,0.0,2025-12-09,503,0,"['vllm', 'safetensors', 'mistral3', 'mistral-common', 'mlx', 'base_model:mistralai/Mistral-Small-3.1"
App,vLLM,mlx-community/Devstral-Small-2-24B-Instruct-2512-4bit,mlx-community,2.0,24B,0.0,2025-12-09,81292,1,"['vllm', 'safetensors', 'mistral3', 'mistral-common', 'mlx', 'base_model:mistralai/Mistral-Small-3.1"
App,vLLM,KoolenDasheppi/gpt-oss-20b-heretic-v2-Q5_K_M-GGUF,KoolenDasheppi,2.0,20B,0.0,2025-12-09,67,0,"['transformers', 'gguf', 'vllm', 'heretic', 'uncensored', 'decensored', 'abliterated', 'llama-cpp', "
App,vLLM,Saktsant/Qwen3-14B-NVFP4,Saktsant,4.0,14B,0.0,2025-12-09,16,0,"['safetensors', 'qwen3', 'fp4', 'vllm', 'text-generation', 'conversational', 'en', 'de', 'fr', 'it',"
App,vLLM,p-e-w/gpt-oss-20b-heretic-v2,p-e-w,2.0,20B,0.0,2025-12-09,266,7,"['transformers', 'safetensors', 'gpt_oss', 'text-generation', 'vllm', 'heretic', 'uncensored', 'dece"
App,vLLM,neody/riva-translate-4b-instruct-gptq-int8-w64,neody,8.0,4B,0.0,2025-12-09,17,0,"['safetensors', 'mistral', 'vllm', 'ja', 'en', 'ar', 'de', 'es', 'fr', 'ko', 'ru', 'zh', 'pt', 'data"
App,vLLM,neody/riva-translate-4b-instruct-gptq-int8,neody,8.0,4B,0.0,2025-12-09,45,0,"['safetensors', 'mistral', 'vllm', 'ja', 'en', 'ar', 'de', 'es', 'fr', 'ko', 'ru', 'zh', 'pt', 'data"
App,vLLM,Doradus-AI/RnJ-1-Instruct-FP8,Doradus-AI,8.0,Unknown,0.0,2025-12-07,380,4,"['transformers', 'safetensors', 'gemma3_text', 'text-generation', 'gemma3', 'rnj', 'doradus', 'instr"
App,vLLM,Doradus-AI/Hermes-4.3-36B-FP8,Doradus-AI,8.0,36B,0.0,2025-12-07,68,1,"['transformers', 'safetensors', 'seed_oss', 'text-generation', 'hermes', 'nous-research', 'tool-call"
App,vLLM,Ryex/Floppa-12B-Gemma3-Uncensored-GPTQ,Ryex,3.0,12B,0.0,2025-12-07,19,0,"['vllm', 'safetensors', 'gemma3', 'gemma', 'gemma-3', 'multimodal', 'uncensored', 'translation', 'an"
App,vLLM,srhm-ca/Ministral-3-8B-Base-2512-Q4_K_M-GGUF,srhm-ca,4.0,8B,0.0,2025-12-06,44,0,"['vllm', 'gguf', 'mistral-common', 'llama-cpp', 'gguf-my-repo', 'en', 'fr', 'es', 'de', 'it', 'pt', "
App,vLLM,mradermacher/gpt-oss-120b-heretic-v1-i1-GGUF,mradermacher,1.0,120B,0.0,2025-12-06,4723,0,"['transformers', 'gguf', 'vllm', 'heretic', 'uncensored', 'decensored', 'abliterated', 'en', 'base_m"
App,vLLM,mradermacher/gpt-oss-120b-heretic-v1-GGUF,mradermacher,1.0,120B,0.0,2025-12-06,1116,1,"['transformers', 'gguf', 'vllm', 'heretic', 'uncensored', 'decensored', 'abliterated', 'en', 'base_m"
App,vLLM,jebcarter/Ministral-3-14B-Instruct-2512-BF16-heretic-Q8_0-GGUF,jebcarter,16.0,14B,0.0,2025-12-06,165,1,"['vllm', 'gguf', 'mistral-common', 'llama-cpp', 'gguf-my-repo', 'en', 'fr', 'es', 'de', 'it', 'pt', "
App,node-llama-cpp,giladgd/Apertus-70B-Instruct-2509-GGUF,giladgd,0.0,70B,0.0,2025-10-03,687,0,"['node-llama-cpp', 'gguf', 'llama.cpp', 'apertus', 'multilingual', 'swiss-ai', 'compliant', 'convers"
App,node-llama-cpp,giladgd/Apertus-8B-Instruct-2509-GGUF,giladgd,0.0,8B,0.0,2025-10-02,680,0,"['node-llama-cpp', 'gguf', 'llama.cpp', 'swiss-ai', 'apertus', 'compliant', 'multilingual', 'convers"
App,node-llama-cpp,giladgd/Qwen3-Reranker-8B-GGUF,giladgd,3.0,8B,0.0,2025-09-27,531,0,"['node-llama-cpp', 'gguf', 'llama.cpp', 'text-ranking', 'base_model:Qwen/Qwen3-Reranker-8B', 'base_m"
App,node-llama-cpp,giladgd/Qwen3-Reranker-4B-GGUF,giladgd,3.0,4B,0.0,2025-09-27,366,0,"['node-llama-cpp', 'gguf', 'llama.cpp', 'text-ranking', 'base_model:Qwen/Qwen3-Reranker-4B', 'base_m"
App,node-llama-cpp,giladgd/Qwen3-Reranker-0.6B-GGUF,giladgd,3.0,0.6B,0.0,2025-09-27,501,0,"['node-llama-cpp', 'gguf', 'llama.cpp', 'text-ranking', 'base_model:Qwen/Qwen3-Reranker-0.6B', 'base"
App,node-llama-cpp,giladgd/Seed-OSS-36B-Instruct-GGUF,giladgd,0.0,36B,0.0,2025-09-07,1776,1,"['node-llama-cpp', 'gguf', 'llama.cpp', 'conversational', 'text-generation', 'base_model:ByteDance-S"
App,node-llama-cpp,giladgd/Qwen3-4B-Thinking-2507-GGUF,giladgd,3.0,4B,0.0,2025-08-09,588,0,"['node-llama-cpp', 'gguf', 'llama.cpp', 'text-generation', 'base_model:Qwen/Qwen3-4B-Thinking-2507',"
App,node-llama-cpp,giladgd/gpt-oss-120b-GGUF,giladgd,0.0,120B,0.0,2025-08-09,728,1,"['node-llama-cpp', 'gguf', 'llama.cpp', 'conversational', 'text-generation', 'base_model:openai/gpt-"
App,node-llama-cpp,giladgd/gpt-oss-20b-GGUF,giladgd,0.0,20B,0.0,2025-08-09,965,2,"['node-llama-cpp', 'gguf', 'llama.cpp', 'conversational', 'text-generation', 'base_model:openai/gpt-"
App,node-llama-cpp,giladgd/Qwen3-Coder-30B-A3B-Instruct-Q4_K_M-GGUF,giladgd,4.0,30B,0.0,2025-08-02,295,0,"['transformers', 'gguf', 'llama-cpp', 'gguf-my-repo', 'node-llama-cpp', 'text-generation', 'base_mod"
App,Ollama,p988744/eland-official-doc-zh-gguf,p988744,0.0,Unknown,0.0,2025-12-16,6,0,"['gguf', 'official-document', 'taiwan', 'government', 'chinese', 'ollama', 'orpo', 'text-generation'"
App,Ollama,mradermacher/Quant-1-2B-i1-GGUF,mradermacher,1.0,2B,0.0,2025-12-15,2662,0,"['transformers', 'gguf', 'qwen2', 'fine-tuned', 'identity', 'ollama', 'layer-expansion', 'custom-arc"
App,Ollama,mradermacher/Quant-1-2B-GGUF,mradermacher,1.0,2B,0.0,2025-12-14,662,0,"['transformers', 'gguf', 'qwen2', 'fine-tuned', 'identity', 'ollama', 'layer-expansion', 'custom-arc"
App,Ollama,kingjux/ffmpeg-command-generator-gguf,kingjux,0.0,Unknown,0.0,2025-12-14,37,0,"['gguf', 'ffmpeg', 'command-generation', 'lm-studio', 'ollama', 'base_model:Qwen/Qwen2.5-0.5B-Instru"
App,Ollama,mradermacher/Quant-1-Base-1.5B-i1-GGUF,mradermacher,1.0,1.5B,0.0,2025-12-13,2679,0,"['transformers', 'gguf', 'qwen2', 'fine-tuned', 'identity', 'ollama', 'en', 'base_model:QuantAILabs/"
App,Ollama,mradermacher/Quant-1-Base-1.5B-GGUF,mradermacher,1.0,1.5B,0.0,2025-12-13,431,0,"['transformers', 'gguf', 'qwen2', 'fine-tuned', 'identity', 'ollama', 'en', 'base_model:QuantAILabs/"
App,Ollama,QuantAILabs/Quant-1-2B,QuantAILabs,1.0,2B,0.0,2025-12-13,198,0,"['transformers', 'safetensors', 'gguf', 'qwen2', 'text-generation', 'fine-tuned', 'identity', 'ollam"
App,Ollama,QuantAILabs/Quant-1-Base-1.5B,QuantAILabs,1.0,1.5B,0.0,2025-12-12,59,0,"['transformers', 'safetensors', 'gguf', 'qwen2', 'text-generation', 'fine-tuned', 'identity', 'ollam"
App,Ollama,Pandusu/gemma3-pmb-gguf-v2,Pandusu,2.0,Unknown,0.0,2025-12-11,26,0,"['transformers', 'gguf', 'chatbot', 'education', 'indonesian', 'ollama', 'id', 'dataset:custom', 'li"
App,Ollama,abhinavhuria/gemma-zerodha-gguf,abhinavhuria,0.0,Unknown,0.0,2025-12-10,7,0,"['gguf', 'gemma', 'ollama', 'zerodha', 'app-reviews', 'fine-tuned', 'base_model:google/gemma-2-2b-it"
App,Ollama,pattabhia/customer-support,pattabhia,0.0,Unknown,0.0,2025-12-10,77,1,"['transformers', 'gguf', 'text-generation', 'dpo', 'customer-support', 'mistral', 'ollama', 'en', 'b"
App,Ollama,p988744/eland-sentiment-zh-gguf,p988744,0.0,Unknown,0.0,2025-12-10,120,0,"['gguf', 'sentiment-analysis', 'finance', 'chinese', 'taiwan', 'stock-market', 'qwen3', 'ollama', 'l"
App,Ollama,Yalexis/qwen2.5-coder-3b-b2b-website-gguf,Yalexis,2.5,3B,0.0,2025-12-09,28,0,"['transformers', 'gguf', 'quantized', 'llama.cpp', 'ollama', 'base_model:Qwen/Qwen2.5-Coder-3B-Instr"
App,Ollama,tbowman/quantum-readiness-gui,tbowman,0.0,Unknown,0.0,2025-12-04,0,0,"['transformers', 'gguf', 'quantum-computing', 'post-quantum-cryptography', 'security', 'pqc', 'nist'"
App,Ollama,Edge-Quant/hito-1.7b-Q4_K_M-GGUF,Edge-Quant,4.0,1.7B,0.0,2025-12-04,35,0,"['transformers', 'gguf', 'qwen3', 'fine-tuned', 'hito', 'hitonet', 'reasoning', 'conversational', 't"
App,Ollama,hitonet/hito-1.7b-GGUF,hitonet,1.0,1.7B,0.0,2025-12-04,784,1,"['gguf', 'qwen3', 'fine-tuned', 'hito', 'hitonet', 'reasoning', 'thinking', 'llama-cpp', 'ollama', '"
App,Ollama,mradermacher/hito-1.7b-i1-GGUF,mradermacher,1.0,1.7B,0.0,2025-12-04,5309,0,"['transformers', 'gguf', 'qwen3', 'fine-tuned', 'hito', 'hitonet', 'reasoning', 'conversational', 't"
App,Ollama,mradermacher/hito-1.7b-GGUF,mradermacher,1.0,1.7B,0.0,2025-12-04,790,2,"['transformers', 'gguf', 'qwen3', 'fine-tuned', 'hito', 'hitonet', 'reasoning', 'conversational', 't"
App,Ollama,hitonet/hito-1.7b,hitonet,1.0,1.7B,0.0,2025-12-03,972,6,"['transformers', 'safetensors', 'qwen3', 'text-generation', 'fine-tuned', 'hito', 'hitonet', 'reason"
App,Ollama,Ex0bit/Elbaz-Prime-Intellect-3_Prism_Abliterated,Ex0bit,3.0,0B,0.0,2025-12-02,603,1,"['transformers', 'gguf', 'intellect-3', 'primeintellect', 'abliterated', 'uncensored', 'llama-cpp', "
App,Ollama,asifdotpy/vetta-granite-2b-gguf-v3,asifdotpy,3.0,2B,0.0,2025-12-01,0,0,"['granite', 'gguf', 'quantized', 'interview', 'ai-interviewer', 'vetta', 'ollama', 'en', 'license:ap"
App,Ollama,sylvester-francis/typescript-slm-7b-reasoning-full,sylvester-francis,0.0,7B,0.0,2025-11-29,120,0,"['transformers', 'safetensors', 'gguf', 'qwen2', 'text-generation', 'code', 'typescript', 'reasoning"
App,Ollama,sylvester-francis/typescript-slm-1.5b-full,sylvester-francis,1.0,1.5B,0.0,2025-11-29,73,0,"['transformers', 'safetensors', 'gguf', 'qwen2', 'text-generation', 'code', 'typescript', 'react', '"
App,Ollama,nigo1973/qwen3-8b-climate-japanese,nigo1973,3.0,8B,0.0,2025-11-29,273,0,"['safetensors', 'gguf', 'qwen3', 'climate-change', 'fine-tuned', 'japanese', 'lora', 'qlora', 'ollam"
App,Ollama,rajacsp/kollywood-expert,rajacsp,0.0,Unknown,0.0,2025-11-28,0,0,"['ollama', 'orca-mini', 'kollywood', 'tamil-cinema', 'gguf', 'en', 'ta', 'license:apache-2.0', 'regi"
App,Ollama,htaf/distill-pipeline,htaf,0.0,Unknown,0.0,2025-11-27,0,0,"['distillation', 'retrieval-augmented-generation', 'rag', 'synthetic-data', 'pipeline', 'nodejs', 'o"
App,Ollama,richardyoung/OLMo-3-7B-RLZero-Math-GGUF,richardyoung,3.0,7B,0.0,2025-11-26,613,0,"['transformers', 'safetensors', 'gguf', 'mlx', 'ollama', 'math', 'reasoning', 'olmo', 'quantized', '"
App,Ollama,Ex0bit/Elbaz-OLMo-3-32B-Think-Abliterated,Ex0bit,3.0,0B,0.0,2025-11-26,512,0,"['transformers', 'gguf', 'olmo', 'olmo-3', 'abliterated', 'uncensored', 'llama-cpp', 'ollama', 'refu"
App,Ollama,PersianAICommunity/fibonacci-RealRobot-Chatbot-Ecommerce-Robot-Nano-llm,PersianAICommunity,0.0,Unknown,0.0,2025-11-23,96,1,"['gguf', 'gemma3n', 'GGUF', 'conversational', 'product-specialized-ai', 'llama-cpp', 'RealRobot', 'l"
App,Ollama,Ex0bit/Elbaz-Olmo-3-7B-Instruct-abliterated,Ex0bit,3.0,0B,0.0,2025-11-22,761,0,"['transformers', 'safetensors', 'gguf', 'olmo3', 'text-generation', 'olmo', 'olmo-3', 'abliterated',"
App,Ollama,vincentoh/guardreasoner-8b-gguf,vincentoh,0.0,8B,0.0,2025-11-22,43,0,"['gguf', 'safety', 'content-moderation', 'llama', 'ollama', 'base_model:yueliu1999/GuardReasoner-8B'"
App,Ollama,BondingAI/ollama-q8_0-Note-taker-LFM2-2.6B,BondingAI,8.0,2.6B,0.0,2025-11-19,89,0,"['gguf', 'ollama', 'quantized', 'q8_0', 'base_model:BondingAI/Note-taker-LFM2-2.6B', 'base_model:qua"
App,Ollama,BondingAI/ollama-q4_k_m-Note-taker-LFM2-2.6B,BondingAI,4.0,2.6B,0.0,2025-11-19,64,0,"['gguf', 'ollama', 'quantized', 'q4_k_m', 'base_model:BondingAI/Note-taker-LFM2-2.6B', 'base_model:q"
App,Ollama,distil-labs/Distil-Localdoc-Qwen3-0.6B,distil-labs,3.0,0.6B,0.0,2025-11-14,24,1,"['transformers', 'gguf', 'code', 'python', 'docstring', 'documentation', 'code-generation', 'local-l"
App,Ollama,fibonacciai/RealRobot-Chatbot-Ecommerce-Robot-Fibonacci-Nano-llm,fibonacciai,0.0,Unknown,0.0,2025-11-13,34306,8,"['gguf', 'gemma', 'gemma3n', 'GGUF', 'conversational', 'product-specialized-ai', 'llama-cpp', 'RealR"
App,Ollama,Manoghn/voicecraft-mistral-7b-gguf,Manoghn,0.0,7B,0.0,2025-11-13,7,0,"['gguf', 'linkedin', 'content-generation', 'text-generation', 'ollama', 'llama-cpp', 'en', 'base_mod"
App,Ollama,Sadiah/ollama-q8_0-LFM2-2.6B,Sadiah,8.0,2.6B,0.0,2025-11-13,8,0,"['gguf', 'ollama', 'quantized', 'q8_0', 'base_model:LiquidAI/LFM2-2.6B', 'base_model:quantized:Liqui"
App,Ollama,Sadiah/ollama-q4_k_m-Qwen3-0.6B,Sadiah,4.0,0.6B,0.0,2025-11-12,38,0,"['gguf', 'ollama', 'quantized', 'q4_k_m', 'base_model:Qwen/Qwen3-0.6B', 'base_model:quantized:Qwen/Q"
App,Ollama,Sadiah/ollama-q4_k_m-LFM2-8B-A1B-GGUF,Sadiah,4.0,8B,0.0,2025-11-12,7,0,"['gguf', 'ollama', 'quantized', 'q4_k_m', 'base_model:LiquidAI/LFM2-8B-A1B-GGUF', 'base_model:quanti"
App,Ollama,Pandusu/Qlora-gguf-v4,Pandusu,4.0,Unknown,0.0,2025-11-12,11,0,"['transformers', 'gguf', 'chatbot', 'education', 'indonesian', 'ollama', 'id', 'dataset:custom', 'li"
App,Ollama,Sadiah/ollama-q4_k_m-LFM2-2.6B,Sadiah,4.0,2.6B,0.0,2025-11-12,21,0,"['gguf', 'ollama', 'quantized', 'q4_k_m', 'base_model:LiquidAI/LFM2-2.6B', 'base_model:quantized:Liq"
App,Ollama,tomo14151/aj-deepseek,tomo14151,0.0,Unknown,0.0,2025-11-10,0,0,"['ollama', 'qwen2.5', 'custom', 'assistant', 'indian-ai', 'tamil', 'base_model:Qwen/Qwen2.5-7B-Instr"
App,Ollama,Avarok/nvidia-nemotron-nano-12b-v2-q4_k_m,Avarok,2.0,12B,0.0,2025-11-03,193,0,"['llama.cpp', 'gguf', 'quantized', '4-bit', 'Q4_K_M', 'nemotron', '12B', 'tool-calling', 'thinking',"
App,Ollama,richfrem/smart-secrets-scanner-gguf,richfrem,0.0,Unknown,0.0,2025-11-03,304,0,"['safetensors', 'gguf', 'ollama', 'llama', 'llama-3.1', 'fine-tuned', 'smart-secrets-scanner', 'secu"
